"DISTRITO","MUNICIPIO","MICROREGIAO","MESOREGIAO","UF","CATEGORIA","LOCALIDADE","LON","LAT","ALT","TIPO"
BONFIM DO PIAUÍ,BONFIM DO PIAUÍ,SÃO RAIMUNDO NONATO,SUDOESTE PIAUIENSE,PIAUÍ,CIDADE,BONFIM DO PIAUÍ,-42.8796630650943,-9.16656053927466,"409.670811",URBANO
BONFIM DO PIAUÍ,BONFIM DO PIAUÍ,SÃO RAIMUNDO NONATO,SUDOESTE PIAUIENSE,PIAUÍ,POVOADO,JUÁ,-42.8262344654029,-9.17870847027292,"418.625713",RURAL
BOQUEIRÃO DO PIAUÍ,BOQUEIRÃO DO PIAUÍ,CAMPO MAIOR,CENTRO-NORTE PIAUIENSE,PIAUÍ,CIDADE,BOQUEIRÃO DO PIAUÍ,-42.1036271347473,-4.48581963164373,"130.331695",URBANO
BOQUEIRÃO DO PIAUÍ,BOQUEIRÃO DO PIAUÍ,CAMPO MAIOR,CENTRO-NORTE PIAUIENSE,PIAUÍ,POVOADO,SAMBAÍBA,-42.044619591791,-4.61063654768734,"129.764555",RURAL
BRASILEIRA,BRASILEIRA,BAIXO PARNAÍBA PIAUIENSE,NORTE PIAUIENSE,PIAUÍ,CIDADE,BRASILEIRA,-41.7892596435709,-4.13782910774516,"156.236691",URBANO
BRASILEIRA,BRASILEIRA,BAIXO PARNAÍBA PIAUIENSE,NORTE PIAUIENSE,PIAUÍ,POVOADO,MOCAMBINHO,-41.9129356718671,-4.14793945819974,"107.051289",RURAL
BRASILEIRA,BRASILEIRA,BAIXO PARNAÍBA PIAUIENSE,NORTE PIAUIENSE,PIAUÍ,POVOADO,SÃO LUIS,-41.7884329780281,-4.18168955790596,"147.932944",RURAL
BREJO DO PIAUÍ,BREJO DO PIAUÍ,SÃO RAIMUNDO NONATO,SUDOESTE PIAUIENSE,PIAUÍ,CIDADE,BREJO DO PIAUÍ,-42.8303018098246,-8.20706476637205,"231.710911",URBANO
BURITI DOS LOPES,BURITI DOS LOPES,LITORAL PIAUIENSE,NORTE PIAUIENSE,PIAUÍ,CIDADE,BURITI DOS LOPES,-41.8699088471231,-3.17272133505459,"22.208274",URBANO
BURITI DOS LOPES,BURITI DOS LOPES,LITORAL PIAUIENSE,NORTE PIAUIENSE,PIAUÍ,POVOADO,ESTREITO,-41.8897769671713,-3.32322263753237,"22.167445",RURAL
PRESIDENTE DUTRA,PRESIDENTE DUTRA,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,CANAFÍSTULA DOS MORAIS,-44.3927042818506,-5.26967994071801,"129.433939",RURAL
PRESIDENTE DUTRA,PRESIDENTE DUTRA,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,PALMA,-44.4676299837385,-5.18443290260476,"118.950904",RURAL
PRESIDENTE DUTRA,PRESIDENTE DUTRA,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,SÃO FRANCISCO,-44.3748779824011,-5.37292109442669,"205.663581",RURAL
PRESIDENTE DUTRA,PRESIDENTE DUTRA,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,PEDRA-DE-FOGO,-44.4671445913153,-5.44328570706435,"151.754321",RURAL
PRESIDENTE DUTRA,PRESIDENTE DUTRA,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,ANGICAL,-44.4619015269569,-5.45120062292593,"148.938231",RURAL
PRESIDENTE DUTRA,PRESIDENTE DUTRA,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,BOA VISTA,-44.4667846863363,-5.41844526568355,"141.142861",RURAL
PRESIDENTE DUTRA,PRESIDENTE DUTRA,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,ALTAMIRA,-44.499300703554,-5.11700199102191,"117.562691",RURAL
PRESIDENTE DUTRA,PRESIDENTE DUTRA,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,SÃO MIGUEL,-44.3827787944821,-5.17618037477753,"130.973695",RURAL
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,CIDADE,PRESIDENTE JUSCELINO,-44.0767794214185,-2.92822924614922,"51.367429",URBANO
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,PRATA,-44.0886610856923,-3.07998139786498,"28.415854",RURAL
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,GAIOLA GRANDE,-44.040575552596,-3.24776553186378,"19.800177",RURAL
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,LUGAREJO,MATA DOS CABOCLOS,-44.0939813950003,-3.10587764387918,"45.199341",RURAL
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,BOA HORA DOS PACHÊCOS,-44.0860756264416,-3.05877963456646,"34.258955",RURAL
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,TAQUARIS,-44.0402034478756,-3.06478837050383,"18.106511",RURAL
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,SANGRADOURO,-44.0611519836396,-3.11320472301627,"40.891274",RURAL
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,LUGAREJO,COCAL,-44.1289671808872,-3.12405058485369,"46.948351",RURAL
PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,JUÇARAL,-44.0602563770099,-3.13713162145943,"43.934831",RURAL
PRESIDENTE MÉDICI,PRESIDENTE MÉDICI,PINDARÉ,OESTE MARANHENSE,MARANHÃO,CIDADE,PRESIDENTE MÉDICI,-45.8207086475539,-2.38366404653914,"35.751779",URBANO
PRESIDENTE MÉDICI,PRESIDENTE MÉDICI,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,BURITIRAMA,-45.8424913086264,-2.3018667276406,"54.503063",RURAL
PRESIDENTE MÉDICI,PRESIDENTE MÉDICI,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,UBINZAL,-45.7234157284081,-2.35613278034396,"39.226089",RURAL
PRESIDENTE SARNEY,PRESIDENTE SARNEY,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,CIDADE,PRESIDENTE SARNEY,-45.3713022606449,-2.59553055990599,"24.80907",URBANO
PRESIDENTE SARNEY,PRESIDENTE SARNEY,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,POVOADO,GALIZA,-45.2778317310833,-2.59463004457437,"39.827299",RURAL
PRESIDENTE SARNEY,PRESIDENTE SARNEY,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,POVOADO,TRÊS FUROS,-45.4371204320328,-2.59728876719558,"10.90759",RURAL
PRESIDENTE SARNEY,PRESIDENTE SARNEY,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,PROJETO DE ASSENTAME,AGROVILA DO PA GALO,-45.3217763610297,-2.64577753971301,"44.772873",RURAL
PRESIDENTE SARNEY,PRESIDENTE SARNEY,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,PROJETO DE ASSENTAME,AGROVILA DO PA CANTAGALO,-45.2894476144166,-2.63593900600593,"50.886841",RURAL
PRESIDENTE SARNEY,PRESIDENTE SARNEY,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,PROJETO DE ASSENTAME,AGROVILA DO PA ALDEIA,-45.2670961284469,-2.62706182164752,"42.179779",RURAL
PRESIDENTE VARGAS,PRESIDENTE VARGAS,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,CIDADE,PRESIDENTE VARGAS,-44.0334018673342,-3.40201152220656,"38.607815",URBANO
PRESIDENTE VARGAS,PRESIDENTE VARGAS,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,POVOADO,SAPUCAIAL,-43.9752757759927,-3.36323773837192,"18.255804",RURAL
PRESIDENTE VARGAS,PRESIDENTE VARGAS,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,POVOADO,LEITE,-44.0836565074172,-3.47636888272757,"45.096199",RURAL
PRESIDENTE VARGAS,PRESIDENTE VARGAS,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,LUGAREJO,DOMINGOS AGUIAR,-44.0356443922002,-3.41718974971952,"41.455694",RURAL
PRESIDENTE VARGAS,PRESIDENTE VARGAS,ITAPECURU MIRIM,NORTE MARANHENSE,MARANHÃO,POVOADO,PAULICA,-43.9816869902529,-3.51761032531606,"26.154608",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,CIDADE,PRIMEIRA CRUZ,-43.4424433046987,-2.51058317196358,"1.650929",URBANO
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,CAMPO NOVO,-43.3304857333609,-2.42146286259388,"5.243868",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,CAETÉ,-43.3770102468111,-2.55138043497633,"9.129779",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,COCAL,-43.2099350638302,-2.96745835455514,"49.972283",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,AREINHAS,-43.4466741346005,-2.40905229393545,"0",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,CASSÓ,-43.2537136182294,-2.9573104900868,"79.64678",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,APARECIDA,-43.3072997924378,-2.85551507636655,"47.230582",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,JOSELINO,-43.3786854959462,-2.74951096138764,"50.401897",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,MAIRIZINHO,-43.3640907449139,-2.38063415523419,"7.112278",RURAL
PRIMEIRA CRUZ,PRIMEIRA CRUZ,LENÇÓIS MARANHENSES,NORTE MARANHENSE,MARANHÃO,POVOADO,MATO GROSSO,-43.2611511805099,-3.00255926324402,"83.48886",RURAL
RAPOSA,RAPOSA,AGLOMERAÇÃO URBANA DE SÃO LUÍS,NORTE MARANHENSE,MARANHÃO,CIDADE,RAPOSA,-44.1025161642031,-2.41507490262868,"1",URBANO
RIACHÃO,RIACHÃO,GERAIS DE BALSAS,SUL MARANHENSE,MARANHÃO,CIDADE,RIACHÃO,-46.6233501429074,-7.36456500024021,"394.084913",URBANO
RIACHÃO,RIACHÃO,GERAIS DE BALSAS,SUL MARANHENSE,MARANHÃO,POVOADO,LAGES,-47.0844316242358,-7.41131564872973,"238",RURAL
RIACHÃO,RIACHÃO,GERAIS DE BALSAS,SUL MARANHENSE,MARANHÃO,POVOADO,ALTO BONITO,-46.9204217982885,-7.40871337904679,"292.617282",RURAL
RIACHÃO,RIACHÃO,GERAIS DE BALSAS,SUL MARANHENSE,MARANHÃO,POVOADO,BACURI,-46.5194742843278,-7.11712649132866,"475.760006",RURAL
RIBAMAR FIQUENE,RIBAMAR FIQUENE,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,CIDADE,RIBAMAR FIQUENE,-47.3834777870799,-5.93382285881857,"155.446211",URBANO
RIBAMAR FIQUENE,RIBAMAR FIQUENE,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,POVOADO,LAJEADO,-47.3802816653089,-6.07444942645027,"158.096956",RURAL
RIBAMAR FIQUENE,RIBAMAR FIQUENE,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,POVOADO,ARRAIAS OU BOA UNIÃO,-47.3808017264621,-6.02471319738763,"149.918596",RURAL
ROSÁRIO,ROSÁRIO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,CIDADE,ROSÁRIO,-44.2475185952615,-2.941543035,"17.544346",URBANO
ROSÁRIO,ROSÁRIO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,ITAMIRIM DE BAIXO,-44.2290883512111,-2.9245849335504,"13.590925",RURAL
ROSÁRIO,ROSÁRIO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,SÃO MIGUEL,-44.2394594786546,-2.99842054036654,"14.94912",RURAL
ROSÁRIO,ROSÁRIO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,SÃO JOÃO DO ROSÁRIO,-44.1367202680003,-2.85784861544384,"43.835671",RURAL
ROSÁRIO,ROSÁRIO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,NAMBUAÇU DE CIMA,-44.1803746660458,-2.93072051010334,"26.47589",RURAL
ROSÁRIO,ROSÁRIO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,SÃO SIMÃO,-44.2151796974987,-2.95140815905358,"16.690488",RURAL
ROSÁRIO,ROSÁRIO,ROSÁRIO,NORTE MARANHENSE,MARANHÃO,POVOADO,ITAIPU,-44.2201542443168,-3.11429487494431,"16.342385",RURAL
SAMBAÍBA,SAMBAÍBA,CHAPADAS DAS MANGABEIRAS,SUL MARANHENSE,MARANHÃO,CIDADE,SAMBAÍBA,-45.3442031980139,-7.13835089749796,"204.047862",URBANO
SANTA FILOMENA DO MARANHÃO,SANTA FILOMENA DO MARANHÃO,ALTO MEARIM E GRAJAÚ,CENTRO MARANHENSE,MARANHÃO,CIDADE,SANTA FILOMENA DO MARANHÃO,-44.5637140401312,-5.4997668067221,"159.968313",URBANO
SANTA FILOMENA DO MARANHÃO,SANTA FILOMENA DO MARANHÃO,ALTO MEARIM E GRAJAÚ,CENTRO MARANHENSE,MARANHÃO,POVOADO,NAZARÉ,-44.551620016134,-5.46355106729911,"208.695818",RURAL
SANTA FILOMENA DO MARANHÃO,SANTA FILOMENA DO MARANHÃO,ALTO MEARIM E GRAJAÚ,CENTRO MARANHENSE,MARANHÃO,POVOADO,MATO VERDE,-44.5894920686338,-5.59756231396647,"153.069666",RURAL
SANTA FILOMENA DO MARANHÃO,SANTA FILOMENA DO MARANHÃO,ALTO MEARIM E GRAJAÚ,CENTRO MARANHENSE,MARANHÃO,LUGAREJO,MARIBONDO,-44.5748198957876,-5.39313784547118,"157.243657",RURAL
SANTA FILOMENA DO MARANHÃO,SANTA FILOMENA DO MARANHÃO,ALTO MEARIM E GRAJAÚ,CENTRO MARANHENSE,MARANHÃO,POVOADO,SUMAÚMA,-44.5097099746237,-5.57485593637792,"204.582764",RURAL
SANTA FILOMENA DO MARANHÃO,SANTA FILOMENA DO MARANHÃO,ALTO MEARIM E GRAJAÚ,CENTRO MARANHENSE,MARANHÃO,LUGAREJO,MARIMBONDO,-44.5727063873287,-5.39303374097466,"161.819157",RURAL
SANTA HELENA,SANTA HELENA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,CIDADE,SANTA HELENA,-45.3051611932379,-2.23453250892676,"9.979125",URBANO
SANTA HELENA,SANTA HELENA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,POVOADO,QUEIMADAS,-45.2731580176799,-2.30857371362312,"17.771594",RURAL
SANTA HELENA,SANTA HELENA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,POVOADO,JUNCAL,-45.2717781128352,-2.28862499387135,"19.164594",RURAL
CURVA GRANDE,SANTA HELENA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,VILA,CURVA GRANDE,-45.4574333598377,-2.61884800163254,"22.569292",URBANO
CURVA GRANDE,SANTA HELENA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,POVOADO,ABAIXADINHO,-45.6208182437663,-2.37500254875537,"11.017817",RURAL
CURVA GRANDE,SANTA HELENA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,POVOADO,JACUNICAUA I,-45.6015602220552,-2.48714504598935,"24.926752",RURAL
SANTA INÊS,SANTA INÊS,PINDARÉ,OESTE MARANHENSE,MARANHÃO,CIDADE,SANTA INÊS,-45.3782724523024,-3.65857452,"29.802811",URBANO
SANTA INÊS,SANTA INÊS,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,CALANGO,-45.4620674490131,-3.78292321814765,"32.726606",RURAL
SANTA INÊS,SANTA INÊS,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,JUÇARAL DO CAPISTRANO,-45.3424680301758,-3.70530195378129,"35",RURAL
SANTA INÊS,SANTA INÊS,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,POÇÃO DA JUÇARA,-45.5259691775523,-3.85178701709435,"25.7941",RURAL
SANTA INÊS,SANTA INÊS,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,BARRO VERMELHO,-45.4515855629452,-3.86319331046559,"43.49801",RURAL
SANTA INÊS,SANTA INÊS,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,BOA VISTA DO CASSIANO,-45.4904200141093,-3.90926192469189,"48.661612",RURAL
SANTA INÊS,SANTA INÊS,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,BARRADIÇO,-45.3696380966534,-3.70038875801602,"28.472373",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,CIDADE,SANTA LUZIA,-45.6650117249372,-3.968391465,"44.194306",URBANO
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,CENTRO DO DEOCLECIO,-45.7652885113789,-3.79560451055721,"39.7433",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,PARADA DO GAVIÃO,-45.7248499859308,-4.00693038319862,"66.399508",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,GAVIÃO VELHO,-45.7162259480315,-4.02025375355733,"66.650272",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,CENTRO DO ANSELMO,-45.6529795298644,-4.08070043783414,"65.795073",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,ESPERANTINA,-45.7746413113262,-4.03025955041893,"51.328151",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,BOA ESPERANÇA,-45.5788605614363,-3.98908395056394,"59.308523",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,CENTRO DO ADÃO,-45.7412390601165,-4.12387725222566,"69.26",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,MORADA NOVA,-45.739137173301,-4.03246573992121,"51.098211",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,CENTRO DOS MADEIRAS,-45.7959002380472,-4.0411806944523,"49.201873",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,CAJUEIRO DA BOIADA,-45.9883038321312,-4.72908553781174,"84.15481",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,PROJETO DE ASSENTAME,AGROVILA DO PA FAISA,-46.1669728404101,-4.54349720848765,"335.170352",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,PROJETO DE ASSENTAME,AGROVILA DO PA FERRO VELHO,-46.1395442531464,-4.19998460323276,"244.086808",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,ARAPARI,-46.0138278552607,-4.52372709663676,"102.386484",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,CACHORRO PRETO,-46.0128354589015,-4.28529915617676,"145.990657",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,BREJO DOS CABOCLOS,-45.9900818820422,-4.20028995519022,"93.216154",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,SANTO ONOFRE,-46.0094432255347,-4.16354393474587,"73.875503",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,FLORESTA,-45.8792331732108,-4.08395286613317,"66.529262",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,SANTA CRUZ,-45.845030339428,-4.07281013076362,"78.634985",RURAL
SANTA LUZIA,SANTA LUZIA,PINDARÉ,OESTE MARANHENSE,MARANHÃO,POVOADO,SÃO RAIMUNDO DA PIABA,-45.8035412280635,-3.89074813741049,"64.943005",RURAL
SÃO DOMINGOS DO MARANHÃO,SÃO DOMINGOS DO MARANHÃO,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,VARANDADO,-44.416181596497,-5.60241607261081,"197.121394",RURAL
SÃO DOMINGOS DO MARANHÃO,SÃO DOMINGOS DO MARANHÃO,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,CRUZ,-44.4099562848594,-5.59308684532833,"184.528936",RURAL
SÃO DOMINGOS DO MARANHÃO,SÃO DOMINGOS DO MARANHÃO,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,PORTO ALEGRE,-44.2171225400498,-5.46795645247994,"137.132953",RURAL
SÃO DOMINGOS DO MARANHÃO,SÃO DOMINGOS DO MARANHÃO,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,MORADA NOVA,-44.2339403880018,-5.69793836097276,"215.872855",RURAL
SÃO DOMINGOS DO MARANHÃO,SÃO DOMINGOS DO MARANHÃO,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,SANTO ANTÔNIO,-44.1245708820612,-5.58737514339004,"157.511645",RURAL
SÃO DOMINGOS DO MARANHÃO,SÃO DOMINGOS DO MARANHÃO,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,TRAQUEIRA,-44.4405574330373,-5.76409417227051,"223.151553",RURAL
SÃO DOMINGOS DO MARANHÃO,SÃO DOMINGOS DO MARANHÃO,PRESIDENTE DUTRA,CENTRO MARANHENSE,MARANHÃO,POVOADO,LAVADEIRA,-44.4083448565431,-5.75774595040074,"239.629955",RURAL
SÃO FÉLIX DE BALSAS,SÃO FÉLIX DE BALSAS,CHAPADAS DAS MANGABEIRAS,SUL MARANHENSE,MARANHÃO,CIDADE,SÃO FÉLIX DE BALSAS,-44.8114476614751,-7.08468515424976,"189.115113",URBANO
SÃO FÉLIX DE BALSAS,SÃO FÉLIX DE BALSAS,CHAPADAS DAS MANGABEIRAS,SUL MARANHENSE,MARANHÃO,POVOADO,BATATEIRAS,-44.9799322294855,-7.03160669034003,"202.898088",RURAL
SÃO FRANCISCO DO BREJÃO,SÃO FRANCISCO DO BREJÃO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,CIDADE,SÃO FRANCISCO DO BREJÃO,-47.3911373985947,-5.13020078716627,"261.122886",URBANO
SÃO FRANCISCO DO BREJÃO,SÃO FRANCISCO DO BREJÃO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,POVOADO,UNIÃO,-47.4836755084585,-5.10488750191926,"314.802747",RURAL
SÃO FRANCISCO DO BREJÃO,SÃO FRANCISCO DO BREJÃO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,POVOADO,TRECHO SECO,-47.5462946759469,-5.10917863614533,"345.699724",RURAL
SÃO FRANCISCO DO BREJÃO,SÃO FRANCISCO DO BREJÃO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,PROJETO DE ASSENTAME,AGROVILA DO PA VILA JOÃO PALMEIRA,-47.5031551498618,-5.06931486388665,"281.897211",RURAL
SÃO FRANCISCO DO BREJÃO,SÃO FRANCISCO DO BREJÃO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,POVOADO,CAPEMBA D'ÁGUA,-47.2060420577338,-5.23488692319421,"287.842204",RURAL
SÃO FRANCISCO DO BREJÃO,SÃO FRANCISCO DO BREJÃO,IMPERATRIZ,OESTE MARANHENSE,MARANHÃO,PROJETO DE ASSENTAME,AGROVILA DO PA SÃO BENEDITO,-47.2753105389845,-5.29328980102153,"382.404877",RURAL
SÃO FRANCISCO DO MARANHÃO,SÃO FRANCISCO DO MARANHÃO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,CIDADE,SÃO FRANCISCO DO MARANHÃO,-42.8653217275577,-6.2527979166509,"103.414761",URBANO
SÃO FRANCISCO DO MARANHÃO,SÃO FRANCISCO DO MARANHÃO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,POVOADO,MIMOSO,-43.1513377808895,-6.21815781010987,"147.471106",RURAL
SÃO FRANCISCO DO MARANHÃO,SÃO FRANCISCO DO MARANHÃO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,POVOADO,TAPERA,-42.8564686075489,-6.30203825397476,"97.761594",RURAL
SÃO FRANCISCO DO MARANHÃO,SÃO FRANCISCO DO MARANHÃO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,POVOADO,VARZEA COMPRIDA,-43.1655088681687,-6.18578096058644,"143.982679",RURAL
CARAÍBA DO NORTE,SÃO FRANCISCO DO MARANHÃO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,VILA,CARAÍBA DO NORTE,-42.8818873128686,-6.4176661369609,"99.640912",URBANO
RIBEIRÃO AZUL,SÃO FRANCISCO DO MARANHÃO,CHAPADAS DO ALTO ITAPECURU,LESTE MARANHENSE,MARANHÃO,VILA,RIBEIRÃO AZUL,-43.0907158510769,-5.95486959754043,"84",URBANO
SÃO JOÃO BATISTA,SÃO JOÃO BATISTA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,CIDADE,SÃO JOÃO BATISTA,-44.8117618530648,-2.95333291245805,"16.459534",URBANO
SÃO JOÃO BATISTA,SÃO JOÃO BATISTA,BAIXADA MARANHENSE,NORTE MARANHENSE,MARANHÃO,POVOADO,VERTENTE,-44.8429281869134,-2.95931341600954,"15.055737",RURAL
